id	issn	title	year	journal	author	type	primaryTopic	secondaryTopic	decade	period	century	pages	sentences	tokens	hasAbstract	isAbstractOf
103162	2607085	Some Remarks upon the Disposition of the Parts, and Microscopical Observations upon the Contexture of the Skin of Elephants. In a Letter from Mr. Anthony van Leeuwenhoek, F. R. S.	1710	Philosophical Transactions (1683-1775)	Anthony van Leeuwenhoek	fla	Observation	Paleontology	1710	1700	1700	8	36	1553		
103167	2607085	Some Microscopical Observations upon Muscles, and the Manner of Their Production. In a Letter from Mr. Anthony van Leeuwenhoek, F. R. S.	1710	Philosophical Transactions (1683-1775)	Anthony van Leeuwenhoek	fla	Observation	Physiology II	1710	1700	1700	6	32	1949		
103179	2607085	An Account of Divers Rare Plants, Observed Last Summer in Several Curious Gardens, and Particularly the Society of Apothecaries Physick Garden at Chelsea. By Mr. James Petiver, F. R. S.	1713	Philosophical Transactions (1683-1775)	James Petiver	fla	Botany	Observation	1710	1700	1700	32	2140	12664		
103194	2607085	Botanicum Hortense. III. Giving an Account of Divers Rare Plants, Observed This Summer, A. D. 1713, in Several Curious Gardens about London, and Particularly the Society of Apothecaries Physick Garden at Chelsea. by James Petiver, F. R. S.	1713	Philosophical Transactions (1683-1775)	James Petiver	fla	Botany	Observation	1710	1700	1700	45	3031	17432		
103222	2607085	Microscopical Observations on the Blood Vessels and Membranes of the Intestines. In a Letter to the Royal Society from Mr. Anthony van Leeuwenhoek, F. R. S.	1708	Philosophical Transactions (1683-1775)	Anthony van Leeuwenhoek	fla	Observation	Physiology II	1700	1700	1700	7	40	2171		
103245	2607085	A Letter from Mr. Anthony van Leeuwenhoek, F. R. S. Containing His Observations upon the White Matter on the Tongues of Feverish Persons,\c.	1708	Philosophical Transactions (1683-1775)	Anthony van Leeuwenhoek	fla	Observation	Physiology I	1700	1700	1700	5	17	1668		
103253	2607085	A Letter from. Mr. Anthony van Leeuwenhoek, F. R. S. concerning the Circulation of the Blood in Fishes,\c.	1708	Philosophical Transactions (1683-1775)	Anthony van Leeuwenhoek	fla	Observation	Physiology II	1700	1700	1700	9	32	3085		
103260	2607085	Microscopical Observations on the Palates of Oxen,\c. By Mr. Anthony van Leeuwenhoek, F. R. S.	1708	Philosophical Transactions (1683-1775)	Anthony van Leeuwenhoek	fla	Observation	Physiology II	1700	1700	1700	9	37	2859		
103264	2607085	A Letter from the Reverend Mr. W. Derham, F. R. S. to Dr. Hans Sloane, R. S. Secr. Giving an Account of Some Inundations; Monstrous Births, Appearances in the Heavens, and Other Observables He Received from Ireland. With His Observations on the Eclipse of the Sun, Sept. 3. and of the Moon, Sept. 18, 1708	1708	Philosophical Transactions (1683-1775)	W. Derham	fla	Solar System	Observation	1700	1700	1700	6	59	1546		
103288	2607085	The History of the Great Frost in the Last Winter 1703 and 1708/9 By the Reverend Mr. W. Derham, Rector of Upminster, F. R. S.	1708	Philosophical Transactions (1683-1775)	W. Derham	fla	Observation	Latin	1700	1700	1700	25	309	8454		
103291	2607085	A Short Dissertation concerning the Child&apos;s Crying in the Womb. By the Reverend Mr. W. Derham, F. R. S.	1708	Philosophical Transactions (1683-1775)	W. Derham	fla	Observation	Physiology I	1700	1700	1700	6	54	1946		
103299	2607085	Remarks on the Second Paper in the History of the Royal Academy of Sciences, for the Year 1711. concerning the Cause of the Variation of the Barometer: To Shew That the Way of Accounting for It in That Paper is Insufficient, and That the Experiment Made Use of to Prove What is There Asserted, Does no Way Prove It. By J. T. Desaguliers, M. A. F. R. S.	1717	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Thermodynamics	Observation	1710	1700	1700	11	92	3565		
103320	2607085	Considerations on the Change of the Latitudes of Some of the Principal Fixt Stars. By Edmund Halley, R. S. Sec.	1717	Philosophical Transactions (1683-1775)	Edmund Halley	fla	Solar System	Headmatter	1710	1700	1700	3	34	1000		
103353	2607085	An Observation of the End of the Total Lunar Eclipse on the 5th of March 1718. Observed Near the Cape of Good Hope, Serving to Determine the Longitude Thereof. With Remarks Thereon. By E. Halley, R S. Secr.	1717	Philosophical Transactions (1683-1775)	E. Halley	fla	Solar System	Observation	1710	1700	1700	3	64	1124		
103357	2607085	A Way for Myopes to Use Telescopes without Eye-Glasses, an Object Glass Alone Becoming as Useful to Them, and Sometimes More Than a Combination of Glasses. Communicated to the Royal-Society, by the Reverend J. T. Desaguliers, LL.D. and F. R. S.	1717	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Optics	Observation	1710	1700	1700	6	35	1623		
103362	2607085	An Account of Some Experiments Made on the 27th Day of April, 1719. to Find How Much the Resistance of the Air Retards Falling Bodies. By J. T. Desaguliers, LL. D.\ F. R. S.	1717	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Electromagnetism	Observation	1710	1700	1700	9	86	2575		
103375	2607085	Some Remarks on a Late Essay of Mr. Cassini, Wherein He Proposes to Find, by Observation, the Parallax and Magnitude of Sirius, By Edmund Halley, LL. D. R. S. S.	1720	Philosophical Transactions (1683-1775)	Edmund Halley	fla	Solar System	Observation	1720	1700	1700	4	25	1475		
103398	2607085	An Account of Some New Electrical Experiments. By Mr. Stephen Gray	1720	Philosophical Transactions (1683-1775)	Stephen Gray	fla	Electromagnetism	Observation	1720	1700	1700	4	31	1222		
103449	2607085	An Account of Several Experiments concerning the Running of Water in Pipes, as It is Retarded by Friction and Intermixed Air, Some of Which Were Made before the Royal Society on Thursday the 5th of May, 1726. With a Description of a New Machine, Whereby Pipes May be Clear&apos;d of Air, as the Water Runs Along, without Stand-Pipes, or the Help of Any Hand. By the Rev. J. T Desaguliers, LL. D. F. R. S.	1726	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Observation	Thermodynamics	1720	1700	1700	7	45	2437		
103478	2607085	Remarks upon Some Dissertations Lately Publish&apos;d at Paris, by the Rev. P. Souciet, against Sir Isaac Newton&apos;s Chronology. By Dr. Edmund Halley, Astronomer Royal, F. R. S.	1726	Philosophical Transactions (1683-1775)	Edmund Halley	fla	Solar System	Headmatter	1720	1700	1700	5	30	1767		
103482	2607085	An Account of a Pair of Very Extraordinary Large Horns Found in Wapping Some Years since, with a Probable Account, Whence They Came, and to What Animal They Belonged. By Sir Hans Sloane, Baronet, President of the Royal Society, and of the College of Physicians	1726	Philosophical Transactions (1683-1775)	Hans Sloane	fla	Observation	Headmatter	1720	1700	1700	8	94	2527		
103486	2607085	Observations on the Lumen Boreale, or Streaming on Oct. 8, 1726, by the Reverend Mr. W. Derham, F. R. S.	1726	Philosophical Transactions (1683-1775)	W. Derham	fla	Geography	Solar System	1720	1700	1700	6	37	2050		
103499	2607085	An Attempt to Solve the Phaenomenon of the Rise of Vapours, Formation of Clouds and Descent of Rain. In a Letter from Dr. J. T. Desaguliers, L L. D. F. R. S. to Dr. Rutty, R. S. Secr.	1729	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Thermodynamics	Observation	1720	1700	1700	17	91	5193		
103510	2607085	A Proposition on the Balance, Not Taken Notice of by Mechanical Writers, Explain d and Confirm&apos;d by an Experiment before the Royal Society, by J. T. Desaguliers, L. L. D. F. R. S.	1729	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Mechanics	Observation	1720	1700	1700	8	29	1994		
103523	2607085	Some Observations on the Crane, with Improvements on That Machine, by J. T. Desaguliers, F. R. S. Shewn the Society in Models, but Here Exemplified by Figures	1729	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Observation	Mechanics	1720	1700	1700	15	87	3656		
103534	2607085	An Account of the Imperial Salt-Works of S\#xF3;ow\#xE1;r in Upper Hungary, Translated from the High-Dutch of Ernest Bruckman of the Academy of Brunswick, M. D. Communicated by Sir Hans Sloane	1729	Philosophical Transactions (1683-1775)	Hans Sloane	fla	Observation	Chemistry I	1720	1700	1700	5	33	1389		
103677	2607085	An Attempt Made before the Royal Society, to Shew How Damps, or Foul Air, May be Drawn out of Any Sort of Mines,\c. by an Engine Contriv&apos;d by the Reverend J. T. Desaguliers, L. L. D. and F. R. S.	1727	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Observation	Thermodynamics	1720	1700	1700	4	21	1098		
103702	2607085	An Account of Elephants Teeth and Bones Found under Ground. By Sir Hans Sloane, Bart	1727	Philosophical Transactions (1683-1775)	Hans Sloane	fla	Observation	Geography	1720	1700	1700	17	154	4986		
103708	2607085	Of Fossile Teeth and Bones of Elephants. Part the Second. By Sir Hans Sloane, Bart.	1727	Philosophical Transactions (1683-1775)	Hans Sloane	fla	Observation	Paleontology	1720	1700	1700	19	217	5840		
103723	2607085	Optical Experiments Made in the Beginning of August 1728, before the President and Several Members of the Royal Society, and Other Gentlemen of Several Nations, upon Occasion of Signior Rizzetti&apos;s Opticks, with an Account of the Said Book, By J. T. Desaguliers, L L. D. and F. R. S.	1727	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Optics	Observation	1720	1700	1700	34	198	11094		
103758	2607085	An Attempt to Account for the Rising and Falling of the Water of Some Ponds Near the Sea, or Ebbing and Flowing Rivers; Where the Water is Lowest in the Pond, at the Time of High Water in the Sea or River; And the Water is Highest in the Pond, at the Time of Low Water in the Sea or River. As Also for the Increasing or Decreasing of the Water of Such Pools and Brooks as are Highest in the Dry Seasons, and Lowest in the Rainy Seasons: With an Experiment to Illustrate the Solution of the Phaenomena. By the Reverend J. T. Desaguliers, L. L. D. and R. S. S.	1724	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Geography	Observation	1720	1700	1700	6	29	1351		
103780	2607085	An Account of the Appearance of Mercury, Passing Over the Sun&apos;s Disk, on the 29th of October, 1723 Determining the Mean Motion, and Fixing the Nodes of That Planet&apos;s Orb. By Edmund Halley, LL. D. Astron. Reg. and R. S. S.	1724	Philosophical Transactions (1683-1775)	Edmund Halley	fla	Solar System	Observation	1720	1700	1700	11	93	4099		
103781	2607085	The Dissertation concerning the Figure of the Earth Continued; By the Reverend J. T. Desaguliers, LL. D. F. R. S.	1724	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Mechanics	Solar System	1720	1700	1700	21	66	6193		
103785	2607085	A Dissertation concerning the Figure of the Earth. Part the Second. By the Reverend J. T. Desaguliers, LL. D. F. R. S.	1724	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Mechanics	Solar System	1720	1700	1700	33	221	9944		
103819	2607085	Observations of the Appearances among the Fix&apos;d Stars, Called Nebulous Stars. By W. Derham, D. D. Canon of Windsor, F. R. S.	1733	Philosophical Transactions (1683-1775)	W. Derham	fla	Solar System	Galaxy	1730	1700	1700	5	29	1363		
103861	2607085	Conjectures on the Charming or Fascinating Power Attributed to the Rattle-Snake: Grounded on Credible Accounts, Experiments and Observations. By Sir Hans Sloane, Bart. President of the Royal Society, and College of Physicians, etc.	1733	Philosophical Transactions (1683-1775)	Hans Sloane	fla	Observation	Physiology I	1730	1700	1700	11	94	3476		
103864	2607085	An Abstract of the Meteorological Diaries, Communicated to the Royal Society; With Remarks upon Them. By W. Derham, D. D. Canon of Windsor, F. R. S. [Part II. Vide Transact. No 429.] Part III	1733	Philosophical Transactions (1683-1775)	W. Derham	fla	Weather	Solar System	1730	1700	1700	12	150	3101		
103868	2607085	An Abstract of the Meteorological Diaries, Communicated to the Royal Society, with Re-Marks upon Them, by W. Derham, D. D. Canon of Windsor, F. R. S. [Vide Part III. in Transact. No 433.] Part IV	1733	Philosophical Transactions (1683-1775)	W. Derham	fla	Weather	Geography	1730	1700	1700	8	159	2450		
103891	2607085	An Account of Some New Statical Experiments, by J. T. Desaguliers, LL. D. F. R. S.	1737	Philosophical Transactions (1683-1775)	J. T. Desaguliers	fla	Mechanics	Electromagnetism	1730	1700	1700	7	44	1970		
103968	2607085	Experiments and Observations upon the Light That is Produced by Communicating Electrical Attraction to Animal or Inanimate Bodies, Together with Some of Its Most Surprising Effects; Communicated in a Letter from Mr. Stephen Gray, F. R. S. to Cromwell Mortimer, M. D. R. S. Secr.	1735	Philosophical Transactions (1683-1775)	Stephen Gray	fla	Electromagnetism	Observation	1730	1700	1700	9	47	2958		
103989	2607085	Remarks upon an Antient Date, Over a Gate-Way, Near the Cathedral, at Worcester. By John Ward, Rhet. Prof. Gresh. and F. R. S.	1735	Philosophical Transactions (1683-1775)	John Ward	fla	Headmatter	Observation	1730	1700	1700	8	81	2276		
103991	2607085	A Letter from Stephen Gray, F. R. S. to Dr. Mortimer, Secr. R. S. Containing Some Experiments Relating to Electricity	1735	Philosophical Transactions (1683-1775)	Stephen Gray	fla	Electromagnetism	Observation	1730	1700	1700	5	22	1552		
104056	2607085	A Letter to Cromwell Mortimer, M. D. Secr. R. S. Containing Several Experiments concerning Electricity; By Mr. Stephen Gray	1731	Philosophical Transactions (1683-1775)	Stephen Gray	fla	Electromagnetism	Observation	1730	1700	1700	27	143	8397		
104083	2607085	A Proposal of a Method for Finding the Longitude at Sea within a Degree, or Twenty Leagues. By Dr. Edmund Halley, Astr. Reg. Vice-President of the Royal Society. With an Account of the Progress He Hath Made Therein, by a Continued Series of Accurate Observations of the Moon, Taken by Himself at the Royal Observatory at Greenwich	1731	Philosophical Transactions (1683-1775)	Edmund Halley	fla	Solar System	Experiment	1730	1700	1700	11	46	3195		
104092	2607085	A Letter concerning the Electricity of Water, from Mr. Stephen Gray to Cromwell Mortimer, M. D. Secr. R. S.	1731	Philosophical Transactions (1683-1775)	Stephen Gray	fla	Observation	Electromagnetism	1730	1700	1700	5	23	1299		
104099	2607085	An Abstract of the Meteorological Diaries Communicated to the Royal Society, with Remarks upon Them by W. Derham, D. D. Canon of Windsor, and F. R. S.	1731	Philosophical Transactions (1683-1775)	W. Derham	fla	Weather	Solar System	1730	1700	1700	13	275	3701		
104102	2607085	A Letter from Mr. Stephen Gray to Dr. Mortimer, Secr. R. S. Containing a Farther Account of His Experiments concerning Electricity	1731	Philosophical Transactions (1683-1775)	Stephen Gray	fla	Electromagnetism	Observation	1730	1700	1700	7	48	2101		
104110	2607085	Observations of Latitude and Variation, Taken on Board the Hartford, in Her Passage from Java Head to St. Hellena, Anno Dom. 173 1/2 Communicated by Edmund Halley, LL. D. Regius Astronomer at Greenwich	1731	Philosophical Transactions (1683-1775)	Edmund Halley	fla	Terrestrial Magnetism	Solar System	1730	1700	1700	6	121	1117		
